2026-01-03 23:35:08 | MedicalAI | INFO     | setup_logger:106 | 日志文件已创建: logs/server.log
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:187 | [1767456988911-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:28 | MedicalAI | INFO     | decorated_function:189 | [1767456988911-139636122853888] 请求成功
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:187 | [1767456989094-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:189 | [1767456989094-139636122853888] 请求成功
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:187 | [1767456989304-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:189 | [1767456989304-139636122853888] 请求成功
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:187 | [1767456989497-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:189 | [1767456989497-139636122853888] 请求成功
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:187 | [1767456989681-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:189 | [1767456989681-139636122853888] 请求成功
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:187 | [1767456989864-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:29 | MedicalAI | INFO     | decorated_function:189 | [1767456989864-139636122853888] 请求成功
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:187 | [1767456990120-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:189 | [1767456990120-139636122853888] 请求成功
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:187 | [1767456990292-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:189 | [1767456990292-139636122853888] 请求成功
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:187 | [1767456990482-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:189 | [1767456990482-139636122853888] 请求成功
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:187 | [1767456990691-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:189 | [1767456990691-139636122853888] 请求成功
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:187 | [1767456990878-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:30 | MedicalAI | INFO     | decorated_function:189 | [1767456990878-139636122853888] 请求成功
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:187 | [1767456991067-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:189 | [1767456991067-139636122853888] 请求成功
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:187 | [1767456991246-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:189 | [1767456991246-139636122853888] 请求成功
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:187 | [1767456991411-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:189 | [1767456991411-139636122853888] 请求成功
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:187 | [1767456991613-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:189 | [1767456991613-139636122853888] 请求成功
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:187 | [1767456991826-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:31 | MedicalAI | INFO     | decorated_function:189 | [1767456991826-139636122853888] 请求成功
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:187 | [1767456992015-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:189 | [1767456992015-139636122853888] 请求成功
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:187 | [1767456992188-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:189 | [1767456992188-139636122853888] 请求成功
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:187 | [1767456992370-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:189 | [1767456992370-139636122853888] 请求成功
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:187 | [1767456992545-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:189 | [1767456992545-139636122853888] 请求成功
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:187 | [1767456992713-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:189 | [1767456992713-139636122853888] 请求成功
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:187 | [1767456992890-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:32 | MedicalAI | INFO     | decorated_function:189 | [1767456992890-139636122853888] 请求成功
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:187 | [1767456993119-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:189 | [1767456993119-139636122853888] 请求成功
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:187 | [1767456993330-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:189 | [1767456993330-139636122853888] 请求成功
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:187 | [1767456993524-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:189 | [1767456993524-139636122853888] 请求成功
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:187 | [1767456993721-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:189 | [1767456993721-139636122853888] 请求成功
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:187 | [1767456993902-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:33 | MedicalAI | INFO     | decorated_function:189 | [1767456993902-139636122853888] 请求成功
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:187 | [1767456994075-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:189 | [1767456994075-139636122853888] 请求成功
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:187 | [1767456994246-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:189 | [1767456994246-139636122853888] 请求成功
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:187 | [1767456994420-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:189 | [1767456994420-139636122853888] 请求成功
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:187 | [1767456994589-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:189 | [1767456994589-139636122853888] 请求成功
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:187 | [1767456994777-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:189 | [1767456994777-139636122853888] 请求成功
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:187 | [1767456994963-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:34 | MedicalAI | INFO     | decorated_function:189 | [1767456994963-139636122853888] 请求成功
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:187 | [1767456995144-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:189 | [1767456995144-139636122853888] 请求成功
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:187 | [1767456995322-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:189 | [1767456995322-139636122853888] 请求成功
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:187 | [1767456995509-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:189 | [1767456995509-139636122853888] 请求成功
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:187 | [1767456995692-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:189 | [1767456995692-139636122853888] 请求成功
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:187 | [1767456995873-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:35 | MedicalAI | INFO     | decorated_function:189 | [1767456995873-139636122853888] 请求成功
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:187 | [1767456996089-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:189 | [1767456996089-139636122853888] 请求成功
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:187 | [1767456996288-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:189 | [1767456996288-139636122853888] 请求成功
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:187 | [1767456996491-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:189 | [1767456996491-139636122853888] 请求成功
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:187 | [1767456996676-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:189 | [1767456996676-139636122853888] 请求成功
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:187 | [1767456996868-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:36 | MedicalAI | INFO     | decorated_function:189 | [1767456996868-139636122853888] 请求成功
2026-01-04 00:16:37 | MedicalAI | INFO     | decorated_function:187 | [1767456997081-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:37 | MedicalAI | INFO     | decorated_function:189 | [1767456997081-139636122853888] 请求成功
2026-01-04 00:16:37 | MedicalAI | INFO     | decorated_function:187 | [1767456997263-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:37 | MedicalAI | INFO     | decorated_function:189 | [1767456997263-139636122853888] 请求成功
2026-01-04 00:16:37 | MedicalAI | INFO     | decorated_function:187 | [1767456997458-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:16:37 | MedicalAI | INFO     | decorated_function:189 | [1767456997458-139636122853888] 请求成功
2026-01-04 00:17:04 | MedicalAI | INFO     | decorated_function:187 | [1767457024674-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:17:04 | MedicalAI | INFO     | decorated_function:189 | [1767457024674-139636122853888] 请求成功
2026-01-04 00:17:04 | MedicalAI | INFO     | decorated_function:187 | [1767457024881-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:17:04 | MedicalAI | INFO     | decorated_function:189 | [1767457024881-139636122853888] 请求成功
2026-01-04 00:17:05 | MedicalAI | INFO     | decorated_function:187 | [1767457025075-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:17:05 | MedicalAI | INFO     | decorated_function:189 | [1767457025075-139636122853888] 请求成功
2026-01-04 00:17:05 | MedicalAI | INFO     | decorated_function:187 | [1767457025297-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:17:05 | MedicalAI | INFO     | decorated_function:189 | [1767457025297-139636122853888] 请求成功
2026-01-04 00:17:05 | MedicalAI | INFO     | decorated_function:187 | [1767457025494-139636122853888] 请求开始: POST /api/predict
2026-01-04 00:17:05 | MedicalAI | INFO     | decorated_function:189 | [1767457025494-139636122853888] 请求成功
2026-01-04 00:17:12 | MedicalAI | INFO     | decorated_function:187 | [1767457032280-139636122853888] 请求开始: POST /api/ollama/generate
2026-01-04 00:17:12 | MedicalAI | INFO     | ollama_generate:812 | Ollama生成请求: model=qwen2.5, stream=False
2026-01-04 00:17:12 | MedicalAI | INFO     | generate:536 | Ollama请求: model=qwen2.5, stream=False, prompt_len=401
2026-01-04 00:17:17 | MedicalAI | INFO     | generate:574 | Ollama响应完成: 662字符, 耗时: 4.85秒
2026-01-04 00:17:17 | MedicalAI | INFO     | decorated_function:189 | [1767457032280-139636122853888] 请求成功
2026-01-04 16:17:41 | MedicalAI | INFO     | setup_logger:106 | 日志文件已创建: logs/server.log
2026-01-04 16:17:41 | MedicalAI | INFO     | __init__:505 | 初始化Ollama代理: http://localhost:11434
2026-01-04 16:17:41 | MedicalAI | INFO     | _setup_cors:646 | CORS配置完成
2026-01-04 16:17:41 | MedicalAI | INFO     | __init__:625 | Flask应用初始化完成
2026-01-04 16:17:41 | MedicalAI | INFO     | initialize_model:847 | 开始初始化模型服务...
2026-01-04 16:17:41 | MedicalAI | INFO     | __init__:278 | ============================================================
2026-01-04 16:17:41 | MedicalAI | INFO     | __init__:279 | 初始化模型服务
2026-01-04 16:17:41 | MedicalAI | INFO     | __init__:280 | ============================================================
2026-01-04 16:17:41 | MedicalAI | INFO     | __init__:283 | 使用设备: cuda
2026-01-04 16:17:41 | MedicalAI | INFO     | __init__:286 | GPU信息: NVIDIA GeForce RTX 4090 D
2026-01-04 16:17:41 | MedicalAI | INFO     | __init__:287 | GPU内存: 23.64 GB
2026-01-04 16:17:41 | MedicalAI | INFO     | _load_resources:306 | 加载Tokenizer: trueto/medbert-base-wwm-chinese
2026-01-04 16:17:44 | MedicalAI | INFO     | _load_resources:308 | ✓ Tokenizer加载成功, 词表大小: 21128
2026-01-04 16:17:44 | MedicalAI | INFO     | _load_resources:311 | 初始化模型结构
2026-01-04 16:17:44 | MedicalAI | INFO     | __init__:241 | 初始化BERT模型: trueto/medbert-base-wwm-chinese
2026-01-04 16:17:45 | MedicalAI | ERROR    | _load_resources:344 | ✗ 模型加载失败: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434
2026-01-04 16:17:45 | MedicalAI | ERROR    | _load_resources:345 | Traceback (most recent call last):
  File "/root/medical/app.py", line 312, in _load_resources
    self.model = MedicalBertClassifier(config.BERT_MODEL_NAME, num_classes=3)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/medical/app.py", line 242, in __init__
    self.bert = BertModel.from_pretrained(bert_model_name)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/modeling_utils.py", line 277, in _wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/modeling_utils.py", line 5048, in from_pretrained
    ) = cls._load_pretrained_model(
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/modeling_utils.py", line 5316, in _load_pretrained_model
    load_state_dict(checkpoint_files[0], map_location="meta", weights_only=weights_only).keys()
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/modeling_utils.py", line 508, in load_state_dict
    check_torch_load_is_safe()
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/utils/import_utils.py", line 1647, in check_torch_load_is_safe
    raise ValueError(
ValueError: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434

2026-01-04 16:17:45 | MedicalAI | CRITICAL | <module>:923 | 启动失败: 模型加载失败: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434
2026-01-04 16:17:45 | MedicalAI | CRITICAL | <module>:924 | Traceback (most recent call last):
  File "/root/medical/app.py", line 312, in _load_resources
    self.model = MedicalBertClassifier(config.BERT_MODEL_NAME, num_classes=3)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/medical/app.py", line 242, in __init__
    self.bert = BertModel.from_pretrained(bert_model_name)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/modeling_utils.py", line 277, in _wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/modeling_utils.py", line 5048, in from_pretrained
    ) = cls._load_pretrained_model(
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/modeling_utils.py", line 5316, in _load_pretrained_model
    load_state_dict(checkpoint_files[0], map_location="meta", weights_only=weights_only).keys()
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/modeling_utils.py", line 508, in load_state_dict
    check_torch_load_is_safe()
  File "/root/miniconda3/lib/python3.12/site-packages/transformers/utils/import_utils.py", line 1647, in check_torch_load_is_safe
    raise ValueError(
ValueError: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/root/medical/app.py", line 917, in <module>
    flask_app.initialize_model()
  File "/root/medical/app.py", line 848, in initialize_model
    self.model_service = ModelService()
                         ^^^^^^^^^^^^^^
  File "/root/medical/app.py", line 296, in __init__
    self._load_resources()
  File "/root/medical/app.py", line 346, in _load_resources
    raise ModelException(f"模型加载失败: {str(e)}")
ModelException: 模型加载失败: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434

2026-01-04 16:18:31 | MedicalAI | INFO     | setup_logger:106 | 日志文件已创建: logs/server.log
2026-01-04 16:18:31 | MedicalAI | INFO     | __init__:505 | 初始化Ollama代理: http://localhost:11434
2026-01-04 16:18:31 | MedicalAI | INFO     | _setup_cors:646 | CORS配置完成
2026-01-04 16:18:31 | MedicalAI | INFO     | __init__:625 | Flask应用初始化完成
2026-01-04 16:18:31 | MedicalAI | INFO     | initialize_model:847 | 开始初始化模型服务...
2026-01-04 16:18:31 | MedicalAI | INFO     | __init__:278 | ============================================================
2026-01-04 16:18:31 | MedicalAI | INFO     | __init__:279 | 初始化模型服务
2026-01-04 16:18:31 | MedicalAI | INFO     | __init__:280 | ============================================================
2026-01-04 16:18:31 | MedicalAI | INFO     | __init__:283 | 使用设备: cuda
2026-01-04 16:18:31 | MedicalAI | INFO     | __init__:286 | GPU信息: NVIDIA GeForce RTX 4090 D
2026-01-04 16:18:31 | MedicalAI | INFO     | __init__:287 | GPU内存: 23.64 GB
2026-01-04 16:18:31 | MedicalAI | INFO     | _load_resources:306 | 加载Tokenizer: trueto/medbert-base-wwm-chinese
2026-01-04 16:18:33 | MedicalAI | INFO     | _load_resources:308 | ✓ Tokenizer加载成功, 词表大小: 21128
2026-01-04 16:18:33 | MedicalAI | INFO     | _load_resources:311 | 初始化模型结构
2026-01-04 16:18:33 | MedicalAI | INFO     | __init__:241 | 初始化BERT模型: trueto/medbert-base-wwm-chinese
2026-01-04 16:18:35 | MedicalAI | INFO     | __init__:248 | 模型结构初始化完成
2026-01-04 16:18:35 | MedicalAI | INFO     | _load_resources:316 | 加载模型权重: best_medical_model.pth
2026-01-04 16:18:35 | MedicalAI | INFO     | _load_resources:328 | ✓ 模型权重加载成功
2026-01-04 16:18:35 | MedicalAI | INFO     | _load_resources:338 | ✓ 模型加载完成! 耗时: 4.13秒
2026-01-04 16:18:35 | MedicalAI | INFO     | _warmup:351 | 执行模型预热...
2026-01-04 16:18:36 | MedicalAI | INFO     | _warmup:354 | ✓ 模型预热完成
2026-01-04 16:18:36 | MedicalAI | INFO     | __init__:298 | 模型服务初始化完成
2026-01-04 16:18:36 | MedicalAI | INFO     | initialize_model:849 | 模型服务初始化成功
2026-01-04 16:18:36 | MedicalAI | INFO     | run:853 | ============================================================
2026-01-04 16:18:36 | MedicalAI | INFO     | run:854 | 医疗AI后端服务启动
2026-01-04 16:18:36 | MedicalAI | INFO     | run:855 | ============================================================
2026-01-04 16:18:36 | MedicalAI | INFO     | run:856 | 监听地址: 0.0.0.0:6006
2026-01-04 16:18:36 | MedicalAI | INFO     | run:857 | 本地访问: http://127.0.0.1:6006
2026-01-04 16:18:36 | MedicalAI | INFO     | run:858 | 外部访问: http://服务器IP:6006
2026-01-04 16:18:36 | MedicalAI | INFO     | run:859 | Ollama服务: http://localhost:11434
2026-01-04 16:18:36 | MedicalAI | INFO     | run:860 | 模型路径: best_medical_model.pth
2026-01-04 16:18:36 | MedicalAI | INFO     | run:861 | 调试模式: False
2026-01-04 16:18:36 | MedicalAI | INFO     | run:862 | ============================================================
2026-01-04 16:19:58 | MedicalAI | INFO     | decorated_function:187 | [1767514798804-139878490726720] 请求开始: POST /api/predict
2026-01-04 16:19:58 | MedicalAI | INFO     | decorated_function:189 | [1767514798804-139878490726720] 请求成功
2026-01-04 16:19:59 | MedicalAI | INFO     | decorated_function:187 | [1767514799089-139878490726720] 请求开始: POST /api/predict
2026-01-04 16:19:59 | MedicalAI | INFO     | decorated_function:189 | [1767514799089-139878490726720] 请求成功
2026-01-04 16:19:59 | MedicalAI | INFO     | decorated_function:187 | [1767514799349-139878490726720] 请求开始: POST /api/predict
2026-01-04 16:19:59 | MedicalAI | INFO     | decorated_function:189 | [1767514799349-139878490726720] 请求成功
2026-01-04 16:19:59 | MedicalAI | INFO     | decorated_function:187 | [1767514799609-139878490726720] 请求开始: POST /api/predict
2026-01-04 16:19:59 | MedicalAI | INFO     | decorated_function:189 | [1767514799609-139878490726720] 请求成功
2026-01-04 16:19:59 | MedicalAI | INFO     | decorated_function:187 | [1767514799889-139878490726720] 请求开始: POST /api/predict
2026-01-04 16:19:59 | MedicalAI | INFO     | decorated_function:189 | [1767514799889-139878490726720] 请求成功
2026-01-04 16:20:37 | MedicalAI | INFO     | decorated_function:187 | [1767514837794-139878490726720] 请求开始: POST /api/ollama/generate
2026-01-04 16:20:37 | MedicalAI | INFO     | ollama_generate:812 | Ollama生成请求: model=qwen2.5, stream=False
2026-01-04 16:20:37 | MedicalAI | INFO     | generate:536 | Ollama请求: model=qwen2.5, stream=False, prompt_len=401
2026-01-04 16:20:42 | MedicalAI | INFO     | generate:574 | Ollama响应完成: 554字符, 耗时: 4.76秒
2026-01-04 16:20:42 | MedicalAI | INFO     | decorated_function:189 | [1767514837794-139878490726720] 请求成功
2026-01-06 15:16:44 | MedicalAI | INFO     | setup_logger:106 | 日志文件已创建: logs/server.log
2026-01-06 15:16:44 | MedicalAI | INFO     | __init__:505 | 初始化Ollama代理: http://localhost:11434
2026-01-06 15:16:44 | MedicalAI | INFO     | _setup_cors:646 | CORS配置完成
2026-01-06 15:16:44 | MedicalAI | INFO     | __init__:625 | Flask应用初始化完成
2026-01-06 15:16:44 | MedicalAI | INFO     | initialize_model:847 | 开始初始化模型服务...
2026-01-06 15:16:44 | MedicalAI | INFO     | __init__:278 | ============================================================
2026-01-06 15:16:44 | MedicalAI | INFO     | __init__:279 | 初始化模型服务
2026-01-06 15:16:44 | MedicalAI | INFO     | __init__:280 | ============================================================
2026-01-06 15:16:44 | MedicalAI | INFO     | __init__:283 | 使用设备: cuda
2026-01-06 15:16:44 | MedicalAI | INFO     | __init__:286 | GPU信息: NVIDIA GeForce RTX 4090 D
2026-01-06 15:16:44 | MedicalAI | INFO     | __init__:287 | GPU内存: 23.64 GB
2026-01-06 15:16:44 | MedicalAI | INFO     | _load_resources:306 | 加载Tokenizer: trueto/medbert-base-wwm-chinese
2026-01-06 15:16:47 | MedicalAI | INFO     | _load_resources:308 | ✓ Tokenizer加载成功, 词表大小: 21128
2026-01-06 15:16:47 | MedicalAI | INFO     | _load_resources:311 | 初始化模型结构
2026-01-06 15:16:47 | MedicalAI | INFO     | __init__:241 | 初始化BERT模型: trueto/medbert-base-wwm-chinese
2026-01-06 15:16:54 | MedicalAI | INFO     | __init__:248 | 模型结构初始化完成
2026-01-06 15:16:54 | MedicalAI | INFO     | _load_resources:316 | 加载模型权重: best_medical_model.pth
2026-01-06 15:16:55 | MedicalAI | INFO     | _load_resources:328 | ✓ 模型权重加载成功
2026-01-06 15:16:55 | MedicalAI | INFO     | _load_resources:338 | ✓ 模型加载完成! 耗时: 11.23秒
2026-01-06 15:16:55 | MedicalAI | INFO     | _warmup:351 | 执行模型预热...
2026-01-06 15:16:55 | MedicalAI | INFO     | _warmup:354 | ✓ 模型预热完成
2026-01-06 15:16:55 | MedicalAI | INFO     | __init__:298 | 模型服务初始化完成
2026-01-06 15:16:55 | MedicalAI | INFO     | initialize_model:849 | 模型服务初始化成功
2026-01-06 15:16:55 | MedicalAI | INFO     | run:853 | ============================================================
2026-01-06 15:16:55 | MedicalAI | INFO     | run:854 | 医疗AI后端服务启动
2026-01-06 15:16:55 | MedicalAI | INFO     | run:855 | ============================================================
2026-01-06 15:16:55 | MedicalAI | INFO     | run:856 | 监听地址: 0.0.0.0:6006
2026-01-06 15:16:55 | MedicalAI | INFO     | run:857 | 本地访问: http://127.0.0.1:6006
2026-01-06 15:16:55 | MedicalAI | INFO     | run:858 | 外部访问: http://服务器IP:6006
2026-01-06 15:16:55 | MedicalAI | INFO     | run:859 | Ollama服务: http://localhost:11434
2026-01-06 15:16:55 | MedicalAI | INFO     | run:860 | 模型路径: best_medical_model.pth
2026-01-06 15:16:55 | MedicalAI | INFO     | run:861 | 调试模式: False
2026-01-06 15:16:55 | MedicalAI | INFO     | run:862 | ============================================================
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:187 | [1767683951057-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:189 | [1767683951057-140300048326880] 请求成功
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:187 | [1767683951241-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:189 | [1767683951241-140300048326880] 请求成功
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:187 | [1767683951419-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:189 | [1767683951419-140300048326880] 请求成功
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:187 | [1767683951601-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:189 | [1767683951601-140300048326880] 请求成功
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:187 | [1767683951778-140300048326880] 请求开始: POST /api/predict
2026-01-06 15:19:11 | MedicalAI | INFO     | decorated_function:189 | [1767683951778-140300048326880] 请求成功
